29  07/29/1998 08:01:16 00:00:28 ftp 1108 21 196.037.075.158 172.016.114.148 0 -
30  07/29/1998 08:01:16 00:00:01 snmp/u 1593 161 194.027.251.021 192.168.001.001 0 -
31  07/29/1998 08:01:21 00:00:01 snmp/u 161 2045 192.168.001.001 194.027.251.021 0 -
32  07/29/1998 08:01:21 00:00:01 snmp/u 2045 161 194.027.251.021 192.168.001.001 0 -
33  07/29/1998 08:01:22 00:00:03 ftp-data 20 1109 172.016.114.148 196.037.075.158 0 -
34  07/29/1998 08:01:26 00:00:01 ftp-data 20 1111 172.016.114.148 196.037.075.158 0 -
35  07/29/1998 08:01:26 00:00:01 snmp/u 161 1418 192.168.001.001 194.027.251.021 0 -
36  07/29/1998 08:01:26 00:00:01 snmp/u 1418 161 194.027.251.021 192.168.001.001 0 -
37  07/29/1998 08:01:28 00:00:01 ftp-data 20 1113 172.016.114.148 196.037.075.158 0 -
38  07/29/1998 08:01:31 00:00:01 snmp/u 161 1817 192.168.001.001 194.027.251.021 0 -
39  07/29/1998 08:01:31 00:00:01 snmp/u 1817 161 194.027.251.021 192.168.001.001 0 -
40  07/29/1998 08:01:32 00:00:01 ftp-data 20 1116 172.016.114.148 196.037.075.158 0 -
41  07/29/1998 08:01:36 00:00:01 snmp/u 1572 161 194.027.251.021 192.168.001.001 0 -
42  07/29/1998 08:01:36 00:00:01 snmp/u 161 1572 192.168.001.001 194.027.251.021 0 -
43  07/29/1998 08:01:38 00:00:01 smtp 1220 25 172.016.112.020 197.218.177.069 0 -
44  07/29/1998 08:01:41 00:00:01 snmp/u 1965 161 194.027.251.021 192.168.001.001 0 -
45  07/29/1998 08:01:41 00:00:01 snmp/u 161 1965 192.168.001.001 194.027.251.021 0 -
46  07/29/1998 08:01:46 00:00:01 snmp/u 161 1330 192.168.001.001 194.027.251.021 0 -
47  07/29/1998 08:01:46 00:00:01 snmp/u 1330 161 194.027.251.021 192.168.001.001 0 -
48  07/29/1998 08:01:51 00:00:01 snmp/u 1732 161 194.027.251.021 192.168.001.001 0 -
49  07/29/1998 08:01:51 00:00:01 snmp/u 161 1732 192.168.001.001 194.027.251.021 0 -
50  07/29/1998 08:01:56 00:00:01 snmp/u 161 1469 192.168.001.001 194.027.251.021 0 -
51  07/29/1998 08:01:56 00:00:01 snmp/u 1469 161 194.027.251.021 192.168.001.001 0 -
52  07/29/1998 08:02:01 00:00:01 snmp/u 1857 161 194.027.251.021 192.168.001.001 0 -
53  07/29/1998 08:02:01 00:00:01 snmp/u 161 1857 192.168.001.001 194.027.251.021 0 -
54  07/29/1998 08:02:02 00:00:01 smtp 1221 25 172.016.112.020 135.013.216.191 0 -
55  07/29/1998 08:02:06 00:00:01 snmp/u 1222 161 194.027.251.021 192.168.001.001 0 -
56  07/29/1998 08:02:06 00:00:01 snmp/u 161 1222 192.168.001.001 194.027.251.021 0 -
57  07/29/1998 08:02:11 00:00:01 snmp/u 161 1637 192.168.001.001 194.027.251.021 0 -
58  07/29/1998 08:02:11 00:00:01 snmp/u 1637 161 194.027.251.021 192.168.001.001 0 -
59  07/29/1998 08:02:16 00:00:01 snmp/u 161 1368 192.168.001.001 194.027.251.021 0 -
60  07/29/1998 08:02:16 00:00:01 snmp/u 1368 161 194.027.251.021 192.168.001.001 0 -
61  07/29/1998 08:02:21 00:00:01 snmp/u 161 1753 192.168.001.001 194.027.251.021 0 -
62  07/29/1998 08:02:21 00:00:01 snmp/u 1753 161 194.027.251.021 192.168.001.001 0 -
63  07/29/1998 08:02:26 00:00:01 snmp/u 161 1122 192.168.001.001 194.027.251.021 0 -
64  07/29/1998 08:02:26 00:00:01 snmp/u 1122 161 194.027.251.021 192.168.001.001 0 -
65  07/29/1998 08:02:31 00:00:01 snmp/u 161 1568 192.168.001.001 194.027.251.021 0 -
66  07/29/1998 08:02:31 00:00:01 snmp/u 1568 161 194.027.251.021 192.168.001.001 0 -
67  07/29/1998 08:02:36 00:00:01 snmp/u 161 1271 192.168.001.001 194.027.251.021 0 -
68  07/29/1998 08:02:36 00:00:01 snmp/u 1271 161 194.027.251.021 192.168.001.001 0 -
69  07/29/1998 08:02:41 00:00:01 snmp/u 1663 161 194.027.251.021 192.168.001.001 0 -
70  07/29/1998 08:02:41 00:00:01 snmp/u 161 1663 192.168.001.001 194.027.251.021 0 -
71  07/29/1998 08:02:46 00:00:01 snmp/u 1048 161 194.027.251.021 192.168.001.001 0 -
72  07/29/1998 08:02:46 00:00:01 snmp/u 161 1048 192.168.001.001 194.027.251.021 0 -
73  07/29/1998 08:02:52 00:00:01 snmp/u 161 1528 192.168.001.001 194.027.251.021 0 -
74  07/29/1998 08:02:52 00:00:01 snmp/u 1528 161 194.027.251.021 192.168.001.001 0 -
75  07/29/1998 08:02:57 00:00:01 snmp/u 161 1196 192.168.001.001 194.027.251.021 0 -
76  07/29/1998 08:02:57 00:00:01 snmp/u 1196 161 194.027.251.021 192.168.001.001 0 -
77  07/29/1998 08:03:00 00:00:02 smtp 1169 25 196.227.033.189 172.016.113.084 0 -
78  07/29/1998 08:03:01 00:00:02 smtp 1170 25 196.227.033.189 172.016.112.207 0 -
79  07/29/1998 08:03:02 00:00:01 snmp/u 161 1592 192.168.001.001 194.027.251.021 0 -
80  07/29/1998 08:03:02 00:00:01 snmp/u 1592 161 194.027.251.021 192.168.001.001 0 -
81  07/29/1998 08:03:06 00:00:01 snmp/u 1990 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
82  07/29/1998 08:03:07 00:00:01 snmp/u 1992 161 194.027.251.021 192.168.001.001 0 -
83  07/29/1998 08:03:07 00:00:01 snmp/u 161 1992 192.168.001.001 194.027.251.021 0 -
84  07/29/1998 08:03:08 00:00:01 snmp/u 161 1990 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
85  07/29/1998 08:03:12 00:00:01 snmp/u 1458 161 194.027.251.021 192.168.001.001 0 -
86  07/29/1998 08:03:12 00:00:01 snmp/u 161 1458 192.168.001.001 194.027.251.021 0 -
87  07/29/1998 08:03:13 00:00:25 ftp 1171 21 197.182.091.233 172.016.114.148 0 -
88  07/29/1998 08:03:13 00:00:01 snmp/u 161 1745 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
89  07/29/1998 08:03:13 00:00:01 snmp/u 1745 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
90  07/29/1998 08:03:17 00:00:01 snmp/u 1117 161 194.027.251.021 192.168.001.001 0 -
91  07/29/1998 08:03:17 00:00:01 snmp/u 161 1117 192.168.001.001 194.027.251.021 0 -
92  07/29/1998 08:03:18 00:00:01 snmp/u 161 1119 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
93  07/29/1998 08:03:18 00:00:01 ftp-data 20 1172 172.016.114.148 197.182.091.233 0 -
94  07/29/1998 08:03:18 00:00:01 snmp/u 1119 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
95  07/29/1998 08:03:19 00:00:01 smtp 1241 25 172.016.112.207 196.227.033.189 0 -
96  07/29/1998 08:03:20 00:00:01 ftp-data 20 1173 172.016.114.148 197.182.091.233 0 -
97  07/29/1998 08:03:22 00:00:02 ftp-data 20 1174 172.016.114.148 197.182.091.233 0 -
98  07/29/1998 08:03:22 00:00:01 snmp/u 1513 161 194.027.251.021 192.168.001.001 0 -
99  07/29/1998 08:03:22 00:00:01 snmp/u 161 1513 192.168.001.001 194.027.251.021 0 -
100  07/29/1998 08:03:23 00:00:01 snmp/u 161 1515 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
101  07/29/1998 08:03:23 00:00:01 snmp/u 1515 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
102  07/29/1998 08:03:26 00:00:01 ftp-data 20 1238 172.016.114.148 197.182.091.233 0 -
103  07/29/1998 08:03:27 00:00:01 snmp/u 1907 161 194.027.251.021 192.168.001.001 0 -
104  07/29/1998 08:03:27 00:00:01 snmp/u 161 1907 192.168.001.001 194.027.251.021 0 -
105  07/29/1998 08:03:28 00:00:01 snmp/u 161 2041 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
106  07/29/1998 08:03:28 00:00:01 snmp/u 2041 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
107  07/29/1998 08:03:32 00:00:01 snmp/u 161 1401 192.168.001.001 194.027.251.021 0 -
108  07/29/1998 08:03:32 00:00:01 snmp/u 1401 161 194.027.251.021 192.168.001.001 0 -
109  07/29/1998 08:03:33 00:00:01 snmp/u 1667 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
110  07/29/1998 08:03:33 00:00:01 snmp/u 161 1667 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
111  07/29/1998 08:03:35 00:00:01 smtp 1242 25 172.016.112.149 135.008.060.182 0 -
112  07/29/1998 08:03:37 00:00:01 snmp/u 1047 161 194.027.251.021 192.168.001.001 0 -
113  07/29/1998 08:03:37 00:00:01 snmp/u 161 1047 192.168.001.001 194.027.251.021 0 -
114  07/29/1998 08:03:38 00:00:01 snmp/u 161 1049 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
115  07/29/1998 08:03:38 00:00:01 snmp/u 1049 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
116  07/29/1998 08:03:42 00:00:01 snmp/u 1437 161 194.027.251.021 192.168.001.001 0 -
117  07/29/1998 08:03:42 00:00:01 snmp/u 161 1437 192.168.001.001 194.027.251.021 0 -
118  07/29/1998 08:03:43 00:00:01 snmp/u 161 1439 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
119  07/29/1998 08:03:43 00:00:01 snmp/u 1439 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
120  07/29/1998 08:03:47 00:00:01 snmp/u 161 1831 192.168.001.001 194.027.251.021 0 -
121  07/29/1998 08:03:47 00:00:01 snmp/u 1831 161 194.027.251.021 192.168.001.001 0 -
122  07/29/1998 08:03:48 00:00:01 snmp/u 161 1965 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
123  07/29/1998 08:03:48 00:00:01 snmp/u 1965 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
124  07/29/1998 08:03:52 00:00:01 snmp/u 1310 161 194.027.251.021 192.168.001.001 0 -
125  07/29/1998 08:03:52 00:00:01 snmp/u 161 1310 192.168.001.001 194.027.251.021 0 -
126  07/29/1998 08:03:53 00:00:01 snmp/u 1601 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
127  07/29/1998 08:03:53 00:00:01 snmp/u 161 1601 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
128  07/29/1998 08:03:57 00:00:01 snmp/u 1999 161 194.027.251.021 192.168.001.001 0 -
129  07/29/1998 08:03:57 00:00:26 ftp 1301 21 195.073.151.050 172.016.114.148 0 -
130  07/29/1998 08:03:57 00:00:01 snmp/u 161 1999 192.168.001.001 194.027.251.021 0 -
131  07/29/1998 08:03:58 00:00:01 snmp/u 2002 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
132  07/29/1998 08:03:58 00:00:01 snmp/u 161 2002 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
133  07/29/1998 08:04:01 00:00:25 ftp 1024 21 172.016.114.050 197.218.177.069 0 -
134  07/29/1998 08:04:02 00:00:01 snmp/u 1370 161 194.027.251.021 192.168.001.001 0 -
135  07/29/1998 08:04:02 00:00:01 snmp/u 161 1370 192.168.001.001 194.027.251.021 0 -
136  07/29/1998 08:04:02 00:00:01 ftp-data 20 1302 172.016.114.148 195.073.151.050 0 -
137  07/29/1998 08:04:03 00:00:01 snmp/u 1372 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
138  07/29/1998 08:04:03 00:00:01 snmp/u 161 1372 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
139  07/29/1998 08:04:04 00:00:03 ftp-data 20 1025 197.218.177.069 172.016.114.050 0 -
140  07/29/1998 08:04:04 00:00:01 ftp-data 20 1303 172.016.114.148 195.073.151.050 0 -
141  07/29/1998 08:04:07 00:00:01 ftp-data 20 1362 172.016.114.148 195.073.151.050 0 -
142  07/29/1998 08:04:07 00:00:01 snmp/u 161 1774 192.168.001.001 194.027.251.021 0 -
143  07/29/1998 08:04:07 00:00:01 snmp/u 1774 161 194.027.251.021 192.168.001.001 0 -
144  07/29/1998 08:04:08 00:00:01 snmp/u 161 1085 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
145  07/29/1998 08:04:08 00:00:02 ftp-data 20 1027 197.218.177.069 172.016.114.050 0 -
146  07/29/1998 08:04:08 00:00:01 snmp/u 1085 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
147  07/29/1998 08:04:10 00:00:01 ftp-data 20 1424 172.016.114.148 195.073.151.050 0 -
148  07/29/1998 08:04:11 00:00:01 ftp-data 20 1028 197.218.177.069 172.016.114.050 0 -
149  07/29/1998 08:04:12 00:00:01 snmp/u 1296 161 194.027.251.021 192.168.001.001 0 -
150  07/29/1998 08:04:12 00:00:01 snmp/u 161 1296 192.168.001.001 194.027.251.021 0 -
151  07/29/1998 08:04:13 00:00:01 snmp/u 1529 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
152  07/29/1998 08:04:13 00:00:01 smtp 32776 25 172.016.112.050 197.182.091.233 0 -
153  07/29/1998 08:04:13 00:00:01 snmp/u 161 1529 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
154  07/29/1998 08:04:14 00:00:01 ftp-data 20 1029 197.218.177.069 172.016.114.050 0 -
156  07/29/1998 08:04:17 00:00:01 snmp/u 1924 161 194.027.251.021 192.168.001.001 0 -
157  07/29/1998 08:04:17 00:00:01 snmp/u 161 1924 192.168.001.001 194.027.251.021 0 -
158  07/29/1998 08:04:18 00:00:01 snmp/u 1931 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
159  07/29/1998 08:04:18 00:00:01 snmp/u 161 1931 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
160  07/29/1998 08:04:22 00:00:01 snmp/u 1298 161 194.027.251.021 192.168.001.001 0 -
161  07/29/1998 08:04:22 00:00:01 snmp/u 161 1298 192.168.001.001 194.027.251.021 0 -
162  07/29/1998 08:04:23 00:00:01 snmp/u 1301 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
163  07/29/1998 08:04:23 00:00:01 snmp/u 161 1301 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
164  07/29/1998 08:04:27 00:00:01 snmp/u 1713 161 194.027.251.021 192.168.001.001 0 -
165  07/29/1998 08:04:27 00:00:01 snmp/u 161 1713 192.168.001.001 194.027.251.021 0 -
166  07/29/1998 08:04:28 00:00:01 snmp/u 1054 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
167  07/29/1998 08:04:28 00:00:01 snmp/u 161 1054 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
168  07/29/1998 08:04:32 00:00:01 snmp/u 1314 161 194.027.251.021 192.168.001.001 0 -
169  07/29/1998 08:04:32 00:00:01 snmp/u 161 1314 192.168.001.001 194.027.251.021 0 -
170  07/29/1998 08:04:33 00:00:01 snmp/u 1519 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
171  07/29/1998 08:04:33 00:00:01 snmp/u 161 1519 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
172  07/29/1998 08:04:37 00:00:01 snmp/u 161 1908 192.168.001.001 194.027.251.021 0 -
173  07/29/1998 08:04:37 00:00:01 snmp/u 1908 161 194.027.251.021 192.168.001.001 0 -
174  07/29/1998 08:04:38 00:00:01 snmp/u 161 1910 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
175  07/29/1998 08:04:38 00:00:01 snmp/u 1910 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
176  07/29/1998 08:04:42 00:00:01 snmp/u 1281 161 194.027.251.021 192.168.001.001 0 -
177  07/29/1998 08:04:42 00:00:01 snmp/u 161 1281 192.168.001.001 194.027.251.021 0 -
178  07/29/1998 08:04:44 00:00:01 snmp/u 161 1284 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
179  07/29/1998 08:04:44 00:00:01 snmp/u 1284 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
180  07/29/1998 08:04:47 00:00:01 snmp/u 1681 161 194.027.251.021 192.168.001.001 0 -
181  07/29/1998 08:04:47 00:00:01 snmp/u 161 1681 192.168.001.001 194.027.251.021 0 -
182  07/29/1998 08:04:49 00:00:01 snmp/u 161 1041 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
183  07/29/1998 08:04:49 00:00:01 snmp/u 1041 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
184  07/29/1998 08:04:50 00:00:01 smtp 1307 25 172.016.112.020 195.115.218.108 0 -
185  07/29/1998 08:04:52 00:00:01 snmp/u 1320 161 194.027.251.021 192.168.001.001 0 -
186  07/29/1998 08:04:52 00:00:01 smtp 1362 25 172.016.112.020 197.218.177.069 0 -
187  07/29/1998 08:04:52 00:00:01 smtp 1425 25 172.016.112.020 195.115.218.108 0 -
188  07/29/1998 08:04:52 00:00:01 snmp/u 161 1320 192.168.001.001 194.027.251.021 0 -
189  07/29/1998 08:04:54 00:00:01 snmp/u 1443 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
190  07/29/1998 08:04:54 00:00:01 snmp/u 161 1443 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
191  07/29/1998 08:04:58 00:00:01 snmp/u 1833 161 194.027.251.021 192.168.001.001 0 -
192  07/29/1998 08:04:58 00:00:01 snmp/u 161 1833 192.168.001.001 194.027.251.021 0 -
193  07/29/1998 08:04:59 00:00:01 snmp/u 1835 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
194  07/29/1998 08:04:59 00:00:01 snmp/u 161 1835 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
195  07/29/1998 08:05:03 00:00:01 snmp/u 161 1199 192.168.001.001 194.027.251.021 0 -
196  07/29/1998 08:05:03 00:00:01 snmp/u 1199 161 194.027.251.021 192.168.001.001 0 -
197  07/29/1998 08:05:04 00:00:01 snmp/u 161 1201 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
198  07/29/1998 08:05:04 00:00:01 snmp/u 1201 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
199  07/29/1998 08:05:08 00:00:01 snmp/u 1591 161 194.027.251.021 192.168.001.001 0 -
200  07/29/1998 08:05:08 00:00:01 snmp/u 161 1591 192.168.001.001 194.027.251.021 0 -
201  07/29/1998 08:05:09 00:00:01 snmp/u 1979 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
202  07/29/1998 08:05:09 00:00:01 snmp/u 161 1979 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
203  07/29/1998 08:05:13 00:00:01 snmp/u 161 1338 192.168.001.001 194.027.251.021 0 -
204  07/29/1998 08:05:13 00:00:01 snmp/u 1338 161 194.027.251.021 192.168.001.001 0 -
205  07/29/1998 08:05:14 00:00:01 snmp/u 161 1359 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
206  07/29/1998 08:05:14 00:00:01 snmp/u 1359 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
207  07/29/1998 08:05:18 00:00:01 snmp/u 1748 161 194.027.251.021 192.168.001.001 0 -
208  07/29/1998 08:05:18 00:00:01 snmp/u 161 1748 192.168.001.001 194.027.251.021 0 -
209  07/29/1998 08:05:19 00:00:01 snmp/u 1750 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
210  07/29/1998 08:05:19 00:00:01 snmp/u 161 1750 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
211  07/29/1998 08:05:23 00:00:01 snmp/u 1117 161 194.027.251.021 192.168.001.001 0 -
212  07/29/1998 08:05:23 00:00:01 snmp/u 161 1117 192.168.001.001 194.027.251.021 0 -
213  07/29/1998 08:05:24 00:00:01 snmp/u 161 1119 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
214  07/29/1998 08:05:24 00:00:01 snmp/u 1119 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
215  07/29/1998 08:05:28 00:00:01 snmp/u 1509 161 194.027.251.021 192.168.001.001 0 -
216  07/29/1998 08:05:28 00:00:01 snmp/u 161 1509 192.168.001.001 194.027.251.021 0 -
217  07/29/1998 08:05:29 00:00:01 snmp/u 161 1895 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
218  07/29/1998 08:05:29 00:00:01 snmp/u 1895 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
219  07/29/1998 08:05:33 00:00:01 snmp/u 161 1274 192.168.001.001 194.027.251.021 0 -
220  07/29/1998 08:05:33 00:00:01 snmp/u 1274 161 194.027.251.021 192.168.001.001 0 -
221  07/29/1998 08:05:34 00:00:01 snmp/u 161 1281 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
222  07/29/1998 08:05:34 00:00:01 snmp/u 1281 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
223  07/29/1998 08:05:38 00:00:01 snmp/u 1685 161 194.027.251.021 192.168.001.001 0 -
224  07/29/1998 08:05:38 00:00:01 snmp/u 161 1685 192.168.001.001 194.027.251.021 0 -
225  07/29/1998 08:05:39 00:00:01 snmp/u 1687 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
226  07/29/1998 08:05:39 00:00:01 snmp/u 161 1687 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
227  07/29/1998 08:05:43 00:00:01 snmp/u 1059 161 194.027.251.021 192.168.001.001 0 -
228  07/29/1998 08:05:43 00:00:01 snmp/u 161 1059 192.168.001.001 194.027.251.021 0 -
229  07/29/1998 08:05:44 00:00:01 snmp/u 1062 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
230  07/29/1998 08:05:44 00:00:01 snmp/u 161 1062 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
231  07/29/1998 08:05:47 00:00:01 smtp 1495 25 172.016.112.020 195.073.151.050 0 -
232  07/29/1998 08:05:47 00:00:01 smtp 1488 25 172.016.112.020 135.013.216.191 0 -
233  07/29/1998 08:05:48 00:00:01 snmp/u 1456 161 194.027.251.021 192.168.001.001 0 -
234  07/29/1998 08:05:48 00:00:01 snmp/u 161 1456 192.168.001.001 194.027.251.021 0 -
235  07/29/1998 08:05:49 00:00:01 snmp/u 161 1853 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
236  07/29/1998 08:05:49 00:00:01 snmp/u 1853 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
237  07/29/1998 08:05:53 00:00:01 snmp/u 1230 161 194.027.251.021 192.168.001.001 0 -
238  07/29/1998 08:05:53 00:00:01 snmp/u 161 1230 192.168.001.001 194.027.251.021 0 -
239  07/29/1998 08:05:54 00:00:01 snmp/u 161 1236 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
240  07/29/1998 08:05:54 00:00:01 snmp/u 1236 161 207.230.054.203 192.168.001.001 1 snmpgetattack,84,*,y,r2l,clear,new,script
241  07/29/1998 08:05:58 00:00:01 snmp/u 161 1638 192.168.001.001 194.027.251.021 0 -
242  07/29/1998 08:05:58 00:00:01 snmp/u 1638 161 194.027.251.021 192.168.001.001 0 -
243  07/29/1998 08:05:59 00:00:01 snmp/u 161 1640 192.168.001.001 207.230.054.203 1 snmpgetattack,84,*,y,r2l,clear,new,script
