4418  07/29/1998 08:57:21 00:00:08 telnet 18955 23 172.016.113.105 172.016.112.050 0 -
4423  07/29/1998 08:57:28 00:00:01 smtp 32841 25 172.016.112.050 172.016.114.207 0 -
4424  07/29/1998 08:57:28 00:00:01 smtp 32840 25 172.016.112.050 172.016.113.105 0 -
4427  07/29/1998 08:57:28 00:00:01 smtp 32842 25 172.016.112.050 197.218.177.069 0 -
4444  07/29/1998 08:57:45 00:00:01 smtp 4638 25 135.008.060.182 172.016.112.050 0 -
4507  07/29/1998 08:58:24 02:52:16 telnet 5016 23 135.013.216.191 172.016.112.050 0 -
4521  07/29/1998 08:58:35 00:00:01 smtp 5018 25 135.013.216.191 172.016.112.050 0 -
4674  07/29/1998 08:59:59 00:04:42 ftp 5234 21 204.097.153.043 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
4734  07/29/1998 09:01:01 00:00:01 smtp 5389 25 196.037.075.158 172.016.112.050 0 -
4833  07/29/1998 09:02:30 02:56:43 telnet 5702 23 135.013.216.191 172.016.112.050 0 -
4950  07/29/1998 09:03:43 00:00:01 smtp 5706 25 135.013.216.191 172.016.112.050 0 -
5225  07/29/1998 09:05:41 00:00:01 smtp 5752 25 195.073.151.050 172.016.112.050 0 -
5228  07/29/1998 09:05:46 00:00:06 telnet 24682 23 172.016.113.084 172.016.112.050 0 -
5235  07/29/1998 09:05:51 00:00:01 smtp 32845 25 172.016.112.050 195.073.151.050 0 -
5268  07/29/1998 09:06:13 00:04:40 ftp 5815 21 209.030.071.165 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
5567  07/29/1998 09:08:47 00:00:01 smtp 6163 25 196.227.033.189 172.016.112.050 0 -
5574  07/29/1998 09:08:51 00:00:06 telnet 27180 23 172.016.113.084 172.016.112.050 0 -
5581  07/29/1998 09:08:57 00:00:01 smtp 32846 25 172.016.112.050 172.016.114.207 0 -
5582  07/29/1998 09:08:57 00:00:01 smtp 32847 25 172.016.112.050 172.016.113.204 0 -
5624  07/29/1998 09:09:17 00:00:01 smtp 27528 25 172.016.113.204 172.016.112.050 0 -
5863  07/29/1998 09:11:08 00:00:07 telnet 30193 23 172.016.113.105 172.016.112.050 0 -
5868  07/29/1998 09:11:13 00:00:01 smtp 32848 25 172.016.112.050 135.013.216.191 0 -
6326  07/29/1998 09:14:27 00:04:40 ftp 6200 21 206.047.098.151 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
6656  07/29/1998 09:17:28 06:14:52 telnet 6255 23 128.223.199.068 172.016.112.050 0 -
6986  07/29/1998 09:20:42 00:04:41 ftp 6258 21 153.037.134.017 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
7632  07/29/1998 09:25:51 02:52:01 telnet 6422 23 135.013.216.191 172.016.112.050 0 -
7875  07/29/1998 09:27:52 00:00:01 smtp 1038 25 172.016.113.050 172.016.112.050 0 -
8199  07/29/1998 09:29:39 00:04:40 ftp 7159 21 207.114.237.057 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
8238  07/29/1998 09:30:03 00:00:01 smtp 7263 25 195.115.218.108 172.016.112.050 0 -
8963  07/29/1998 09:34:47 00:00:07 telnet 30817 23 172.016.112.207 172.016.112.050 0 -
8971  07/29/1998 09:34:52 00:00:01 smtp 32850 25 172.016.112.050 172.016.113.050 0 -
9344  07/29/1998 09:37:10 00:04:40 ftp 7834 21 208.239.005.230 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
9647  07/29/1998 09:38:25 00:11:24 telnet 8249 23 195.073.151.050 172.016.112.050 0 -
10396  07/29/1998 09:43:48 00:00:01 smtp 8304 25 194.027.251.021 172.016.112.050 0 -
10400  07/29/1998 09:43:51 00:00:07 telnet 14353 23 172.016.112.207 172.016.112.050 0 -
10417  07/29/1998 09:43:57 00:00:01 smtp 32858 25 172.016.112.050 194.027.251.021 0 -
10418  07/29/1998 09:43:57 00:00:01 smtp 32859 25 172.016.112.050 135.008.060.182 0 -
10436  07/29/1998 09:44:12 00:04:41 ftp 8314 21 204.233.047.021 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
10597  07/29/1998 09:44:56 00:00:01 smtp 8378 25 194.007.248.153 172.016.112.050 0 -
10740  07/29/1998 09:45:35 00:00:01 smtp 8434 25 194.007.248.153 172.016.112.050 0 -
10903  07/29/1998 09:46:25 00:00:06 telnet 20036 23 172.016.114.207 172.016.112.050 0 -
10911  07/29/1998 09:46:29 00:00:01 smtp 32862 25 172.016.112.050 194.007.248.153 0 -
11037  07/29/1998 09:47:07 00:00:06 telnet 21498 23 172.016.113.084 172.016.112.050 0 -
11042  07/29/1998 09:47:12 00:00:01 smtp 32863 25 172.016.112.050 194.007.248.153 0 -
11043  07/29/1998 09:47:12 00:00:01 smtp 32864 25 172.016.112.050 194.027.251.021 0 -
12366  07/29/1998 09:53:58 00:00:01 smtp 6257 25 172.016.112.207 172.016.112.050 0 -
12550  07/29/1998 09:55:11 00:00:07 telnet 8252 23 172.016.112.149 172.016.112.050 0 -
12555  07/29/1998 09:55:16 00:00:01 smtp 32866 25 172.016.112.050 172.016.112.207 0 -
12556  07/29/1998 09:55:16 00:00:01 smtp 32867 25 172.016.112.050 172.016.114.168 0 -
12557  07/29/1998 09:55:16 00:00:01 smtp 32868 25 172.016.112.050 172.016.114.207 0 -
12774  07/29/1998 09:56:09 00:04:42 ftp 9499 21 128.223.199.068 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
12865  07/29/1998 09:57:12 00:00:07 telnet 11649 23 172.016.113.084 172.016.112.050 0 -
12886  07/29/1998 09:57:18 00:00:01 smtp 32870 25 172.016.112.050 135.008.060.182 0 -
12888  07/29/1998 09:57:18 00:00:01 smtp 32869 25 172.016.112.050 194.007.248.153 0 -
13090  07/29/1998 09:58:18 00:13:15 telnet 13497 23 172.016.112.149 172.016.112.050 0 -
13928  07/29/1998 10:02:59 00:04:42 ftp 9948 21 206.048.044.018 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
14617  07/29/1998 10:06:43 00:00:04 ftp 10217 21 209.154.098.104 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
14647  07/29/1998 10:06:54 00:00:01 telnet 10295 23 209.154.098.104 172.016.112.050 1 ps-e,87e,*,y,u2r,clear,new,human
14754  07/29/1998 10:08:04 00:00:05 ftp 10296 21 209.154.098.104 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
14779  07/29/1998 10:08:17 00:00:31 telnet 10300 23 209.154.098.104 172.016.112.050 1 ps-b,87b,*,y,u2r,clear,new,human
14948  07/29/1998 10:09:22 00:04:40 ftp 10303 21 209.074.060.168 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
15972  07/29/1998 10:15:28 00:00:01 smtp 10840 25 197.182.091.233 172.016.112.050 0 -
16055  07/29/1998 10:16:00 00:00:01 smtp 11505 25 196.037.075.158 172.016.112.050 0 -
16274  07/29/1998 10:17:06 00:00:07 telnet 8744 23 172.016.113.204 172.016.112.050 0 -
16319  07/29/1998 10:17:11 00:00:01 smtp 32884 25 172.016.112.050 197.182.091.233 0 -
16320  07/29/1998 10:17:11 00:00:01 smtp 32885 25 172.016.112.050 196.037.075.158 0 -
16737  07/29/1998 10:19:48 00:04:42 ftp 12018 21 204.233.047.021 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
17721  07/29/1998 10:27:44 00:04:42 ftp 12321 21 206.047.098.151 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
18003  07/29/1998 10:29:54 00:00:07 telnet 23190 23 172.016.114.168 172.016.112.050 0 -
18006  07/29/1998 10:29:58 00:00:01 smtp 32886 25 172.016.112.050 172.016.113.084 0 -
18015  07/29/1998 10:34:27 00:00:01 smtp 32888 25 172.016.112.050 195.073.151.050 0 -
18350  07/29/1998 10:31:08 00:00:01 smtp 27504 25 172.016.114.148 172.016.112.050 0 -
18359  07/29/1998 10:31:15 00:00:07 telnet 27569 23 172.016.113.204 172.016.112.050 0 -
18666  07/29/1998 10:33:23 00:00:01 finger 30652 79 172.016.113.084 172.016.112.050 0 -
18670  07/29/1998 10:33:27 00:00:01 smtp 30716 25 172.016.113.084 172.016.112.050 0 -
18731  07/29/1998 10:34:22 00:00:06 telnet 30844 23 172.016.113.105 172.016.112.050 0 -
18769  07/29/1998 10:34:27 00:00:01 smtp 32892 25 172.016.112.050 172.016.112.149 0 -
18770  07/29/1998 10:34:27 00:00:01 smtp 32891 25 172.016.112.050 172.016.114.148 0 -
19013  07/29/1998 10:35:46 00:09:41 telnet 2284 23 172.016.113.204 172.016.112.050 0 -
19057  07/29/1998 10:35:58 00:04:40 ftp 12612 21 206.047.098.151 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
19395  07/29/1998 10:39:14 00:00:01 smtp 6259 25 172.016.113.204 172.016.112.050 0 -
19431  07/29/1998 10:39:32 00:00:07 telnet 6514 23 172.016.113.204 172.016.112.050 0 -
19441  07/29/1998 10:39:36 00:00:01 smtp 32898 25 172.016.112.050 172.016.113.204 0 -
19442  07/29/1998 10:39:36 00:00:01 smtp 32899 25 172.016.112.050 196.037.075.158 0 -
19534  07/29/1998 10:40:23 00:00:01 smtp 7644 25 172.016.114.148 172.016.112.050 0 -
19845  07/29/1998 10:41:55 00:00:01 smtp 10488 25 172.016.113.204 172.016.112.050 0 -
19936  07/29/1998 10:42:16 00:00:07 telnet 12383 23 172.016.112.207 172.016.112.050 0 -
19969  07/29/1998 10:42:21 00:00:01 smtp 32903 25 172.016.112.050 172.016.114.148 0 -
19972  07/29/1998 10:42:21 00:00:01 smtp 32904 25 172.016.112.050 195.073.151.050 0 -
19996  07/29/1998 10:42:49 00:04:40 ftp 13321 21 202.247.224.089 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
20108  07/29/1998 10:43:36 00:00:01 smtp 13352 25 196.037.075.158 172.016.112.050 0 -
20147  07/29/1998 10:44:01 00:00:10 telnet 13435 23 172.016.113.204 172.016.112.050 0 -
20153  07/29/1998 10:44:06 00:00:01 finger 32906 79 172.016.112.050 172.016.113.204 0 -
20163  07/29/1998 10:44:09 00:00:01 smtp 32907 25 172.016.112.050 172.016.113.204 0 -
20181  07/29/1998 10:44:09 00:00:01 smtp 32908 25 172.016.112.050 197.182.091.233 0 -
20610  07/29/1998 10:47:26 00:00:01 smtp 14278 25 197.218.177.069 172.016.112.050 0 -
20949  07/29/1998 10:50:09 00:00:10 telnet 21964 23 172.016.112.194 172.016.112.050 0 -
20962  07/29/1998 10:50:16 00:00:01 smtp 32910 25 172.016.112.050 172.016.113.204 0 -
20963  07/29/1998 10:50:16 00:00:01 smtp 32909 25 172.016.112.050 197.218.177.069 0 -
20965  07/29/1998 10:50:16 00:00:01 smtp 32911 25 172.016.112.050 195.115.218.108 0 -
21358  07/29/1998 10:52:49 00:04:42 ftp 14676 21 139.134.061.042 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
21994  07/29/1998 10:56:23 00:00:01 smtp 15031 25 195.115.218.108 172.016.112.050 0 -
22073  07/29/1998 10:56:35 00:00:01 smtp 15174 25 135.008.060.182 172.016.112.050 0 -
22083  07/29/1998 10:56:42 00:00:01 smtp 15301 25 195.115.218.108 172.016.112.050 0 -
22532  07/29/1998 10:59:14 00:04:41 ftp 16440 21 207.103.080.104 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
22570  07/29/1998 10:59:23 00:00:01 smtp 4221 25 172.016.114.169 172.016.112.050 0 -
22809  07/29/1998 11:02:06 00:00:07 telnet 6498 23 172.016.112.194 172.016.112.050 0 -
22816  07/29/1998 11:02:11 00:00:01 smtp 32912 25 172.016.112.050 172.016.114.169 0 -
22817  07/29/1998 11:02:11 00:00:01 smtp 32914 25 172.016.112.050 172.016.114.168 0 -
22820  07/29/1998 11:02:11 00:00:01 smtp 32913 25 172.016.112.050 194.007.248.153 0 -
23079  07/29/1998 11:03:45 00:00:01 smtp 16468 25 196.037.075.158 172.016.112.050 0 -
23527  07/29/1998 11:07:37 00:04:40 ftp 16592 21 206.047.098.151 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
23931  07/29/1998 11:10:32 00:00:01 smtp 17455 25 135.013.216.191 172.016.112.050 0 -
23952  07/29/1998 11:10:46 00:00:01 smtp 17538 25 135.013.216.191 172.016.112.050 0 -
23957  07/29/1998 11:10:51 00:00:01 smtp 2216 25 172.016.114.050 172.016.112.050 0 -
24322  07/29/1998 11:13:24 00:00:07 telnet 18524 23 172.016.113.084 172.016.112.050 0 -
24325  07/29/1998 11:13:29 00:00:01 smtp 32915 25 172.016.112.050 172.016.114.050 0 -
24326  07/29/1998 11:13:29 00:00:01 smtp 32917 25 172.016.112.050 172.016.113.084 0 -
24329  07/29/1998 11:13:29 00:00:01 smtp 32916 25 172.016.112.050 135.013.216.191 0 -
24361  07/29/1998 11:14:14 00:00:01 smtp 18706 25 172.016.114.207 172.016.112.050 0 -
24385  07/29/1998 11:14:37 00:00:07 telnet 18819 23 172.016.113.204 172.016.112.050 0 -
24391  07/29/1998 11:14:43 00:00:01 smtp 32918 25 172.016.112.050 172.016.114.207 0 -
24408  07/29/1998 11:14:53 00:00:01 smtp 18288 25 135.008.060.182 172.016.112.050 0 -
24591  07/29/1998 11:16:50 00:00:01 smtp 18805 25 197.182.091.233 172.016.112.050 0 -
24653  07/29/1998 11:17:30 00:00:01 smtp 19519 25 195.073.151.050 172.016.112.050 0 -
24730  07/29/1998 11:18:26 00:00:08 telnet 21127 23 172.016.114.148 172.016.112.050 0 -
24734  07/29/1998 11:18:31 00:00:01 smtp 32920 25 172.016.112.050 172.016.114.207 0 -
24739  07/29/1998 11:18:31 00:00:01 smtp 32919 25 172.016.112.050 195.073.151.050 0 -
24769  07/29/1998 11:18:41 00:00:07 telnet 21334 23 172.016.112.207 172.016.112.050 0 -
24786  07/29/1998 11:18:46 00:00:01 smtp 32923 25 172.016.112.050 172.016.114.168 0 -
24787  07/29/1998 11:18:46 00:00:01 smtp 32922 25 172.016.112.050 196.227.033.189 0 -
24788  07/29/1998 11:18:46 00:00:01 smtp 32921 25 172.016.112.050 195.073.151.050 0 -
24849  07/29/1998 11:19:24 00:04:40 ftp 20190 21 205.160.208.190 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
24852  07/29/1998 11:19:26 00:00:08 telnet 21693 23 172.016.112.207 172.016.112.050 0 -
24882  07/29/1998 11:19:32 00:00:01 smtp 32925 25 172.016.112.050 197.218.177.069 0 -
24883  07/29/1998 11:19:32 00:00:01 smtp 32924 25 172.016.112.050 135.008.060.182 0 -
24948  07/29/1998 11:20:21 00:00:01 smtp 22642 25 172.016.112.194 172.016.112.050 0 -
24969  07/29/1998 11:20:43 00:00:01 smtp 20559 25 197.182.091.233 172.016.112.050 0 -
24999  07/29/1998 11:21:03 00:00:07 telnet 23191 23 172.016.113.204 172.016.112.050 0 -
25016  07/29/1998 11:21:08 00:00:01 smtp 32926 25 172.016.112.050 197.182.091.233 0 -
25116  07/29/1998 11:22:15 00:00:07 telnet 24226 23 172.016.114.207 172.016.112.050 0 -
25131  07/29/1998 11:22:20 00:00:01 smtp 32927 25 172.016.112.050 172.016.112.194 0 -
25138  07/29/1998 11:22:20 00:00:01 smtp 32928 25 172.016.112.050 196.037.075.158 0 -
25317  07/29/1998 11:24:12 00:00:50 telnet 25648 23 172.016.112.194 172.016.112.050 0 -
25330  07/29/1998 11:24:19 00:00:01 smtp 20593 25 195.115.218.108 172.016.112.050 0 -
25481  07/29/1998 11:26:28 00:04:40 ftp 20816 21 196.227.033.189 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
25683  07/29/1998 11:29:20 00:12:48 telnet 21544 23 196.037.075.158 172.016.112.050 0 -
25735  07/29/1998 11:30:14 00:09:20 telnet 28768 23 172.016.114.169 172.016.112.050 0 -
25981  07/29/1998 11:33:00 00:04:42 ftp 21773 21 207.136.086.223 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
26756  07/29/1998 11:41:45 00:08:40 telnet 23122 23 194.007.248.153 172.016.112.050 0 -
26788  07/29/1998 11:42:20 00:10:06 telnet 23125 23 195.073.151.050 172.016.112.050 0 -
26807  07/29/1998 11:42:43 00:00:01 smtp 6194 25 172.016.113.105 172.016.112.050 0 -
26986  07/29/1998 11:43:50 00:00:08 telnet 8246 23 172.016.113.105 172.016.112.050 0 -
26993  07/29/1998 11:43:57 00:00:01 smtp 32954 25 172.016.112.050 172.016.113.105 0 -
26994  07/29/1998 11:43:57 00:00:01 smtp 32955 25 172.016.112.050 172.016.114.207 0 -
26999  07/29/1998 11:43:57 00:00:01 smtp 32956 25 172.016.112.050 194.007.248.153 0 -
27015  07/29/1998 11:44:21 00:04:40 ftp 23956 21 205.180.112.036 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
27127  07/29/1998 11:45:42 00:03:07 telnet 8664 23 172.016.112.194 172.016.112.050 0 -
27547  07/29/1998 11:49:38 00:00:01 smtp 24674 25 194.007.248.153 172.016.112.050 0 -
27603  07/29/1998 11:50:14 00:00:08 telnet 12844 23 172.016.114.148 172.016.112.050 0 -
27606  07/29/1998 11:50:19 00:00:01 smtp 32971 25 172.016.112.050 194.007.248.153 0 -
27607  07/29/1998 11:50:19 00:00:01 smtp 32972 25 172.016.112.050 196.227.033.189 0 -
27633  07/29/1998 11:50:44 00:00:01 smtp 24690 25 195.073.151.050 172.016.112.050 0 -
27705  07/29/1998 11:51:35 00:00:01 smtp 24713 25 135.008.060.182 172.016.112.050 0 -
27858  07/29/1998 11:52:36 00:00:01 smtp 14926 25 172.016.114.169 172.016.112.050 0 -
27865  07/29/1998 11:52:45 00:00:01 smtp 1058 25 172.016.113.050 172.016.112.050 0 -
28183  07/29/1998 11:56:05 00:04:43 ftp 24770 21 206.047.098.151 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
28202  07/29/1998 11:56:23 00:00:01 smtp 3185 25 172.016.114.050 172.016.112.050 0 -
28205  07/29/1998 11:56:22 00:00:01 smtp 24789 25 195.073.151.050 172.016.112.050 0 -
28299  07/29/1998 11:57:35 00:00:01 smtp 3372 25 172.016.114.050 172.016.112.050 0 -
28335  07/29/1998 11:58:23 00:00:20 telnet 17591 23 172.016.112.207 172.016.112.050 0 -
28374  07/29/1998 11:58:41 00:00:01 smtp 32974 25 172.016.112.050 195.073.151.050 0 -
28375  07/29/1998 11:58:41 00:00:01 smtp 32975 25 172.016.112.050 197.182.091.233 0 -
28449  07/29/1998 11:59:29 00:00:09 telnet 18515 23 172.016.114.148 172.016.112.050 0 -
28455  07/29/1998 11:59:35 00:00:01 smtp 32976 25 172.016.112.050 172.016.114.169 0 -
28456  07/29/1998 11:59:35 00:00:01 smtp 32978 25 172.016.112.050 172.016.112.194 0 -
28459  07/29/1998 11:59:35 00:00:01 smtp 32977 25 172.016.112.050 195.115.218.108 0 -
28803  07/29/1998 12:03:22 00:04:40 ftp 25653 21 202.247.224.089 172.016.112.050 1 warez,66,3,y,dos,clear,old,script
29205  07/29/1998 12:07:36 00:00:01 smtp 27189 25 197.182.091.233 172.016.112.050 0 -
29228  07/29/1998 12:07:54 00:00:07 telnet 24690 23 172.016.114.168 172.016.112.050 0 -
29261  07/29/1998 12:08:13 00:00:01 finger 27557 79 197.182.091.233 172.016.112.050 0 -
29265  07/29/1998 12:08:16 00:00:01 smtp 27691 25 197.182.091.233 172.016.112.050 0 -
29266  07/29/1998 12:08:18 00:03:30 telnet 24720 23 172.016.112.149 172.016.112.050 0 -
29279  07/29/1998 12:08:23 00:03:20 finger 32980 79 172.016.112.050 194.027.251.021 0 -
29283  07/29/1998 12:08:23 00:00:01 smtp 27694 25 195.073.151.050 172.016.112.050 0 -
29448  07/29/1998 12:09:56 00:00:10 telnet 25651 23 172.016.114.148 172.016.112.050 0 -
29449  07/29/1998 12:09:55 00:00:01 smtp 28148 25 196.227.033.189 172.016.112.050 0 -
29459  07/29/1998 12:10:00 00:00:01 eco/i - - 172.016.112.050 195.115.218.108 0 -
29463  07/29/1998 12:10:04 00:00:01 smtp 32982 25 172.016.112.050 172.016.112.194 0 -
29466  07/29/1998 12:10:04 00:00:01 smtp 32981 25 172.016.112.050 195.115.218.108 0 -
29482  07/29/1998 12:10:13 00:00:13 telnet 25714 23 172.016.114.207 172.016.112.050 0 -
